video_name,collector_name,material,full_path,duration,download_link
0_2023-04-13_17-15-54-9670_Manhole.MOV,JH_data,manhole,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_17-15-54-9670_Manhole.MOV,41.3,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_17-15-54-9670_Manhole.mp4
0_2023-04-12_18-23-15-2040_Metal.MOV,JH_data,metal,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-12_18-23-15-2040_Metal.MOV,40.93,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-12_18-23-15-2040_Metal.mp4
0_2023-04-13_16-36-47-3410_Dirt.MOV,JH_data,dirt,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_16-36-47-3410_Dirt.MOV,40.74,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_16-36-47-3410_Dirt.mp4
0_2023-04-12_17-59-10-1260_Dirt.MOV,JH_data,dirt,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-12_17-59-10-1260_Dirt.MOV,41.27,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-12_17-59-10-1260_Dirt.mp4
0_2023-04-13_17-42-26-4300_Brick.MOV,JH_data,brick,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_17-42-26-4300_Brick.MOV,41.17,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_17-42-26-4300_Brick.mp4
0_2023-04-12_18-24-24-5930_Cellar+door.MOV,JH_data,cellar_door,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-12_18-24-24-5930_Cellar+door.MOV,41.82,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-12_18-24-24-5930_Cellar+door.mp4
0_2023-04-13_16-50-01-6100_Dirt.MOV,JH_data,dirt,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_16-50-01-6100_Dirt.MOV,41.24,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_16-50-01-6100_Dirt.mp4
0_2023-04-13_17-33-24-6830_Brick.MOV,JH_data,brick,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_17-33-24-6830_Brick.MOV,41.67,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_17-33-24-6830_Brick.mp4
0_2023-04-12_17-56-49-0710_Tactile.MOV,JH_data,tactile,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-12_17-56-49-0710_Tactile.MOV,41.77,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-12_17-56-49-0710_Tactile.mp4
0_2023-04-13_16-26-33-0880_Brick.MOV,JH_data,brick,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_16-26-33-0880_Brick.MOV,41.41,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_16-26-33-0880_Brick.mp4
0_2023-04-13_16-28-05-3990_Dirt.MOV,JH_data,dirt,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_16-28-05-3990_Dirt.MOV,40.94,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_16-28-05-3990_Dirt.mp4
0_2023-04-13_16-37-46-9790_Manhole.MOV,JH_data,manhole,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_16-37-46-9790_Manhole.MOV,41.27,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_16-37-46-9790_Manhole.mp4
0_2023-04-13_17-29-55-1370_Brick.MOV,JH_data,brick,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_17-29-55-1370_Brick.MOV,41.17,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_17-29-55-1370_Brick.mp4
0_2023-04-13_16-44-53-4470_Dirt.MOV,JH_data,dirt,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_16-44-53-4470_Dirt.MOV,40.94,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_16-44-53-4470_Dirt.mp4
0_2023-04-13_16-35-47-4550_Dirt.MOV,JH_data,dirt,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_16-35-47-4550_Dirt.MOV,41.0,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_16-35-47-4550_Dirt.mp4
0_2023-04-13_16-17-17-9720_Brick.MOV,JH_data,brick,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_16-17-17-9720_Brick.MOV,41.27,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_16-17-17-9720_Brick.mp4
0_2023-04-12_18-01-00-1440_Tactile.MOV,JH_data,tactile,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-12_18-01-00-1440_Tactile.MOV,41.14,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-12_18-01-00-1440_Tactile.mp4
0_2023-04-13_16-59-59-9490_Brick.MOV,JH_data,brick,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_16-59-59-9490_Brick.MOV,41.27,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_16-59-59-9490_Brick.mp4
0_2023-04-13_17-11-16-8170_Asphalt.MOV,JH_data,asphalt,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_17-11-16-8170_Asphalt.MOV,41.3,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_17-11-16-8170_Asphalt.mp4
0_2023-04-13_16-58-40-6150_Grass.MOV,JH_data,grass,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_16-58-40-6150_Grass.MOV,42.01,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_16-58-40-6150_Grass.mp4
0_2023-04-13_17-12-19-7540_Metal.MOV,JH_data,metal,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_17-12-19-7540_Metal.MOV,41.41,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_17-12-19-7540_Metal.mp4
0_2023-04-13_16-30-02-4430_Manhole.MOV,JH_data,manhole,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_16-30-02-4430_Manhole.MOV,41.17,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_16-30-02-4430_Manhole.mp4
0_2023-04-12_17-49-57-7760_Dirt.MOV,JH_data,dirt,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-12_17-49-57-7760_Dirt.MOV,41.57,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-12_17-49-57-7760_Dirt.mp4
0_2023-04-12_18-27-08-4620_Subway+grate.MOV,JH_data,subway_grate,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-12_18-27-08-4620_Subway+grate.MOV,40.9,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-12_18-27-08-4620_Subway+grate.mp4
0_2023-04-13_16-31-01-4270_Tactile.MOV,JH_data,tactile,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_16-31-01-4270_Tactile.MOV,43.07,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_16-31-01-4270_Tactile.mp4
0_2023-04-13_16-21-42-6660_Dirt.MOV,JH_data,dirt,10_3_2023_all_data/data/user_data/JH_data/0_2023-04-13_16-21-42-6660_Dirt.MOV,41.8,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-13_16-21-42-6660_Dirt.mp4
2022-12-12_16-06-43-2140_Dirt.MOV,Dilshodpart3,dirt,10_3_2023_all_data/data/user_data/Dilshodpart3/2022-12-12_16-06-43-2140_Dirt.MOV,32.05,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-12-12_16-06-43-2140_Dirt.mp4
2022-12-12_16-10-25-2620_Grass.MOV,Dilshodpart3,grass,10_3_2023_all_data/data/user_data/Dilshodpart3/2022-12-12_16-10-25-2620_Grass.MOV,34.64,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-12-12_16-10-25-2620_Grass.mp4
2022-12-12_16-05-24-9250_Manhole.MOV,Dilshodpart3,manhole,10_3_2023_all_data/data/user_data/Dilshodpart3/2022-12-12_16-05-24-9250_Manhole.MOV,31.07,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-12-12_16-05-24-9250_Manhole.mp4
2022-12-12_16-08-02-4280_Metal.MOV,Dilshodpart3,metal,10_3_2023_all_data/data/user_data/Dilshodpart3/2022-12-12_16-08-02-4280_Metal.MOV,36.7,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-12-12_16-08-02-4280_Metal.mp4
2022-12-14_16-01-37-0570_Manhole.MOV,Dilshodpart3,manhole,10_3_2023_all_data/data/user_data/Dilshodpart3/2022-12-14_16-01-37-0570_Manhole.MOV,33.27,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-12-14_16-01-37-0570_Manhole.mp4
2022-12-12_16-11-52-8850_Brick.MOV,Dilshodpart3,brick,10_3_2023_all_data/data/user_data/Dilshodpart3/2022-12-12_16-11-52-8850_Brick.MOV,31.74,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-12-12_16-11-52-8850_Brick.mp4
2022-10-26_18-35-37-4950_Carpet.MOV,BrandonFolded,carpet,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-26_18-35-37-4950_Carpet.MOV,31.38,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-26_18-35-37-4950_Carpet.mp4
2022-11-09_15-46-22-2390_Storm Drains.MOV,BrandonFolded,storm_drain,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-46-22-2390_Storm Drains.MOV,25.9,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-46-22-2390_Storm Drains.mp4
2022-10-27_10-02-57-1910_Granite.MOV,BrandonFolded,granite,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-27_10-02-57-1910_Granite.MOV,32.37,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-02-57-1910_Granite.mp4
2022-10-27_10-05-07-4320_Brick.MOV,BrandonFolded,brick,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-27_10-05-07-4320_Brick.MOV,17.82,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-05-07-4320_Brick.mp4
2022-11-09_16-02-32-8490_Brick.MOV,BrandonFolded,brick,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_16-02-32-8490_Brick.MOV,31.21,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_16-02-32-8490_Brick.mp4
2022-11-09_15-26-12-4150_Brick.MOV,BrandonFolded,brick,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-26-12-4150_Brick.MOV,31.21,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-26-12-4150_Brick.mp4
2022-11-09_15-58-13-0790_Storm Drains.MOV,BrandonFolded,storm_drain,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-58-13-0790_Storm Drains.MOV,20.97,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-58-13-0790_Storm Drains.mp4
2022-10-26_18-24-26-9750_Dirt.MOV,BrandonFolded,dirt,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-26_18-24-26-9750_Dirt.MOV,30.5,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-26_18-24-26-9750_Dirt.mp4
2022-10-26_18-23-24-6380_Asphalt.MOV,BrandonFolded,asphalt,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-26_18-23-24-6380_Asphalt.MOV,30.8,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-26_18-23-24-6380_Asphalt.mp4
2022-11-09_15-32-48-7280_Asphalt.MOV,BrandonFolded,asphalt,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-32-48-7280_Asphalt.MOV,24.7,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-32-48-7280_Asphalt.mp4
2022-11-09_15-30-32-0140_Brick.MOV,BrandonFolded,brick,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-30-32-0140_Brick.MOV,31.77,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-30-32-0140_Brick.mp4
2022-10-27_10-17-52-9660_Metal.MOV,BrandonFolded,metal,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-27_10-17-52-9660_Metal.MOV,31.3,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-17-52-9660_Metal.mp4
2022-11-09_16-01-32-5610_Metal.MOV,BrandonFolded,metal,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_16-01-32-5610_Metal.MOV,32.97,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_16-01-32-5610_Metal.mp4
2022-10-26_18-28-21-5680_Metal.MOV,BrandonFolded,metal,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-26_18-28-21-5680_Metal.MOV,30.89,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-26_18-28-21-5680_Metal.mp4
2022-10-27_9-59-33-5590_Subway+grate.MOV,BrandonFolded,subway_grate,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-27_9-59-33-5590_Subway+grate.MOV,25.47,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_9-59-33-5590_Subway+grate.mp4
2022-11-09_16-14-41-1440_Brick.MOV,BrandonFolded,brick,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_16-14-41-1440_Brick.MOV,30.9,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_16-14-41-1440_Brick.mp4
2022-11-09_16-10-09-6200_stone.MOV,BrandonFolded,stone,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_16-10-09-6200_stone.MOV,25.64,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_16-10-09-6200_stone.mp4
2022-11-09_15-27-27-1590_Tactile.MOV,BrandonFolded,tactile,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-27-27-1590_Tactile.MOV,30.17,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-27-27-1590_Tactile.mp4
2022-11-09_15-45-29-2240_stone.MOV,BrandonFolded,stone,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-45-29-2240_stone.MOV,24.9,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-45-29-2240_stone.mp4
2022-11-09_16-00-22-7990_Asphalt.MOV,BrandonFolded,asphalt,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_16-00-22-7990_Asphalt.MOV,30.14,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_16-00-22-7990_Asphalt.mp4
2022-11-09_16-18-12-2580_Dirt.MOV,BrandonFolded,dirt,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_16-18-12-2580_Dirt.MOV,27.17,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_16-18-12-2580_Dirt.mp4
2022-11-09_15-40-24-4250_Manhole.MOV,BrandonFolded,manhole,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-40-24-4250_Manhole.MOV,23.24,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-40-24-4250_Manhole.mp4
2022-11-09_15-34-00-6020_Brick.MOV,BrandonFolded,brick,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-34-00-6020_Brick.MOV,25.57,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-34-00-6020_Brick.mp4
2022-11-09_15-51-40-7980_Storm Drains.MOV,BrandonFolded,storm_drain,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-51-40-7980_Storm Drains.MOV,22.57,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-51-40-7980_Storm Drains.mp4
2022-11-09_16-06-21-2610_Brick.MOV,BrandonFolded,brick,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_16-06-21-2610_Brick.MOV,28.34,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_16-06-21-2610_Brick.mp4
2022-10-27_10-05-42-2010_Manhole.MOV,BrandonFolded,manhole,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-27_10-05-42-2010_Manhole.MOV,24.34,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-05-42-2010_Manhole.mp4
2022-10-27_10-00-38-2470_Manhole.MOV,BrandonFolded,manhole,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-27_10-00-38-2470_Manhole.MOV,35.37,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-00-38-2470_Manhole.mp4
2022-10-27_10-03-54-7130_Tactile.MOV,BrandonFolded,tactile,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-27_10-03-54-7130_Tactile.MOV,23.74,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-03-54-7130_Tactile.mp4
2022-11-09_15-38-37-1080_Brick.MOV,BrandonFolded,brick,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-38-37-1080_Brick.MOV,28.0,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-38-37-1080_Brick.mp4
2022-10-26_18-25-33-9270_Grass.MOV,BrandonFolded,grass,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-26_18-25-33-9270_Grass.MOV,30.76,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-26_18-25-33-9270_Grass.mp4
2022-11-09_15-43-14-3260_Brick.MOV,BrandonFolded,brick,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-43-14-3260_Brick.MOV,25.2,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-43-14-3260_Brick.mp4
2022-11-09_15-39-25-9840_Tactile.MOV,BrandonFolded,tactile,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-39-25-9840_Tactile.MOV,26.6,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-39-25-9840_Tactile.mp4
2022-11-09_15-50-52-9380_Brick.MOV,BrandonFolded,brick,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-50-52-9380_Brick.MOV,20.64,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-50-52-9380_Brick.mp4
2022-11-09_15-56-07-3620_Asphalt.MOV,BrandonFolded,asphalt,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-56-07-3620_Asphalt.MOV,25.15,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-56-07-3620_Asphalt.mp4
2022-11-09_16-08-56-3750_Metal.MOV,BrandonFolded,metal,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_16-08-56-3750_Metal.MOV,29.11,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_16-08-56-3750_Metal.mp4
2022-11-09_15-47-47-0600_Brick.MOV,BrandonFolded,brick,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-47-47-0600_Brick.MOV,31.5,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-47-47-0600_Brick.mp4
2022-11-09_15-52-52-3590_Asphalt.MOV,BrandonFolded,asphalt,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-52-52-3590_Asphalt.MOV,25.37,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-52-52-3590_Asphalt.mp4
2022-11-09_16-16-51-8810_Asphalt.MOV,BrandonFolded,asphalt,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_16-16-51-8810_Asphalt.MOV,27.57,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_16-16-51-8810_Asphalt.mp4
2022-11-09_15-41-13-3100_Metal.MOV,BrandonFolded,metal,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_15-41-13-3100_Metal.MOV,13.5,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_15-41-13-3100_Metal.mp4
2022-10-27_10-10-45-4590_Subway+grate.MOV,BrandonFolded,subway_grate,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-27_10-10-45-4590_Subway+grate.MOV,30.04,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-10-45-4590_Subway+grate.mp4
2022-11-09_16-05-11-3210_Brick.MOV,BrandonFolded,brick,10_3_2023_all_data/data/user_data/BrandonFolded/2022-11-09_16-05-11-3210_Brick.MOV,31.57,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-09_16-05-11-3210_Brick.mp4
2022-10-27_10-36-51-4820_Subway+grate.MOV,BrandonFolded,subway_grate,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-27_10-36-51-4820_Subway+grate.MOV,25.07,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-36-51-4820_Subway+grate.mp4
2022-10-27_10-28-12-0910_Subway+grate.MOV,BrandonFolded,subway_grate,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-27_10-28-12-0910_Subway+grate.MOV,30.44,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-28-12-0910_Subway+grate.mp4
2022-10-27_10-13-58-6220_Manhole.MOV,BrandonFolded,manhole,10_3_2023_all_data/data/user_data/BrandonFolded/2022-10-27_10-13-58-6220_Manhole.MOV,26.64,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-13-58-6220_Manhole.mp4
2022-11-18_15-35-53-6700_cellar+door.MOV,Dilshod and Favia2,cellar_door,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_15-35-53-6700_cellar+door.MOV,33.21,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_15-35-53-6700_cellar+door.mp4
2022-11-18_15-21-52-5270_Dirt.MOV,Dilshod and Favia2,dirt,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_15-21-52-5270_Dirt.MOV,30.57,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_15-21-52-5270_Dirt.mp4
2022-11-18_15-34-55-0300_cellar+door.MOV,Dilshod and Favia2,cellar_door,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_15-34-55-0300_cellar+door.MOV,31.21,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_15-34-55-0300_cellar+door.mp4
2022-11-18_15-30-32-7500_cellar+door.MOV,Dilshod and Favia2,cellar_door,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_15-30-32-7500_cellar+door.MOV,29.8,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_15-30-32-7500_cellar+door.mp4
2022-11-18_13-39-04-5650_Metal.MOV,Dilshod and Favia2,metal,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_13-39-04-5650_Metal.MOV,30.0,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_13-39-04-5650_Metal.mp4
2022-11-18_14-09-42-6190_Concrete.MOV,Dilshod and Favia2,concrete,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_14-09-42-6190_Concrete.MOV,31.08,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_14-09-42-6190_Concrete.mp4
2022-11-17_11-45-30-4100_Tactile.MOV,Dilshod and Favia2,tactile,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-17_11-45-30-4100_Tactile.MOV,30.84,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-45-30-4100_Tactile.mp4
2022-11-18_14-19-38-7410_Metal.MOV,Dilshod and Favia2,metal,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_14-19-38-7410_Metal.MOV,31.1,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_14-19-38-7410_Metal.mp4
2022-11-18_13-53-39-5390_Manhole.MOV,Dilshod and Favia2,manhole,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_13-53-39-5390_Manhole.MOV,31.04,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_13-53-39-5390_Manhole.mp4
2022-11-18_15-39-10-2500_Brick.MOV,Dilshod and Favia2,brick,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_15-39-10-2500_Brick.MOV,30.54,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_15-39-10-2500_Brick.mp4
2022-11-18_13-43-34-2640_Manhole.MOV,Dilshod and Favia2,manhole,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_13-43-34-2640_Manhole.MOV,31.24,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_13-43-34-2640_Manhole.mp4
2022-11-18_13-42-07-9060_Tactile.MOV,Dilshod and Favia2,tactile,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_13-42-07-9060_Tactile.MOV,31.44,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_13-42-07-9060_Tactile.mp4
2022-11-17_11-46-38-2940_Dirt.MOV,Dilshod and Favia2,dirt,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-17_11-46-38-2940_Dirt.MOV,30.77,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-46-38-2940_Dirt.mp4
2022-11-18_13-58-06-9690_Storm Drains.MOV,Dilshod and Favia2,storm_drain,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_13-58-06-9690_Storm Drains.MOV,30.88,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_13-58-06-9690_Storm Drains.mp4
2022-11-18_14-04-52-9030_Metal.MOV,Dilshod and Favia2,metal,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_14-04-52-9030_Metal.MOV,31.07,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_14-04-52-9030_Metal.mp4
2022-11-18_14-03-02-8210_Metal.MOV,Dilshod and Favia2,metal,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_14-03-02-8210_Metal.MOV,30.74,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_14-03-02-8210_Metal.mp4
2022-11-18_13-48-37-5510_Dirt.MOV,Dilshod and Favia2,dirt,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_13-48-37-5510_Dirt.MOV,30.66,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_13-48-37-5510_Dirt.mp4
2022-11-18_15-27-38-7760_Manhole.MOV,Dilshod and Favia2,manhole,10_3_2023_all_data/data/user_data/Dilshod and Favia2/2022-11-18_15-27-38-7760_Manhole.MOV,29.11,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-18_15-27-38-7760_Manhole.mp4
